#face_sha256	id
59b0a6b6aea21e58396ac3f9220017fd422f4226fe433b1cda98d846d562a1d7	31559
59d3a4717168ec6e0ba688021327341c077bef7a6257b680cf6cce4a3f71ad5b	21251
59ee0e074d99e7b1a19eab8304fd1107f166131102659945b2ce98bbf16b714d	21183
59f1b6ccba0be997c50e02a09fb82317e7be4191ec4b4b6700965e3d704f75ba	12272
5a0e8ee1e1c163e5f370821c65eba4392bcfa681c02f2d48151d05f9b7b1d3c2	18508
5a5a61df50d1d9b2a17e3e422f5a14c672abea94e86098cfdb2ba3be270603ab	24259
5b1e4624fc8507c622426457668e9ac8a1ceb456eee7d8fef22f53a6f0776c8d	15878
5b4cd3a7f0698dafc3267aad68dcf439acdb2b7d0bccb134a3d3ec677f5f8625	13441
5b77f7ea437f4088d4255c5b446a3af3599cfc499fa6604b3d90b797a61ece00	29520
5b7a78748664a5a66ad75a987b71299898a09eb3531fbe17f518463fe7945251	12225
5b86cefe3be469c91e528069ba3b5390e7a5aeb9a557d197b0995e5a53ac933d	28613
5b9ecfeef168d8047809cbde960f8a599d1977564448d2c8e71e3294142da3bb	30473
5bdf3e7b588ed5e411f4d5271fc89e61abf127d4000bcdc62f211323fa8571e5	27787
5cb7b3447398354edeea44bd6155a33d550a0cd16c6add6da8c342f92273f3fd	27891
5ce8e034487460b38bb460bacb33455f7cdc3aab131b99867b2caf761a1f4de5	32869
5cef5b53bf999b65ead443c933273f46d99ce1a742b8f0970d3fad366b8a285d	29576
5d2bbd641c0397b38173e9b7fb27da655b501e1ae1d77473eab407a01462fcdc	23133
5d319d81f78bccc7f9b30ab5be537b0c37c3aae837d0ab94081d5482be740b0f	33829
5d3308f4ef4997a9f541da7cdd66b229154e2b0f8efdb5161ab2d12005ab56d7	23317
5d8b4fc0c3d17e32d78cfe86e0290f4f39eb86befe30c619dba839e0bdbd1516	21615
5dd9da490b322e75d938eaf37d1bf97fc15b5edf6bf5d59eff3f1e14a557b70e	15932
5e3f6c2225e1b30c6fc5a76669f09afa024cc373fddd90228cd2e821f82509fc	23555
5e885c74fa308538cca28383504bd5c12504d50e86597dff60c35e135926d0ab	32809
5e89fbc619acfa2baa7f6aa3dce2f87c7fbd9ac3daf9919cefa00ceae43b8fbe	32534
5e8e5777b53a412d075dcec7a450fe7a9f22b8e00c9139aff2e89558922c36c7	27598
5eb44736e80c377584f8a7731366329fa8d30d461b60a9f1fdee05d8b61baf8b	23723
5f72cafb359c5457e4af5dacedcf20233865e59a15e01ef037e3397fdb4c2f6e	23039
5f8a4ec4c20e827501332432e653b55bb3c794f9208467f2ffdb0a4c39bc91c7	21695
5f9538b83f49707d8dd945ec6a17164580e1142f6afc5c1580d1e752ffb841d8	21099
5fa7aac5375c5815787fba3f49559f9b45b14023147ce0652803387974144e5f	13508
5fea6a95250c80d990db1574d760a788affff3222227a028b267825923473e12	19982
6065f4fd0a74e6b2ef6ccba4c4fcf3bd3d151625104f67e3407dd488ad9ae408	12206
60a02d9f188129f17e8e2e23c1d4f16ec1e15024793e0e1063eb876b22b0270e	26712
610050bd99ae96ef81737f1720d806e0857f045a3147411d1a3e988b4611c32a	19971
6129039ee8eccc2fa87c287f600709d3837716f414132a1a5ad0a1d7120eef33	23112
6134a6ada6bad4a73bdfe9b0b22354bb772f4b14cf4e82ad1016b3ce4fd4ebd6	30522
6198935708ba423f3eb3dab483fe8cac27b5813bcac4fd47e19879e28ab1a089	8298
61b1ba4f2bc2559d39b0df955f1aedd4f06febfe5655d82322dac391a3fee35a	5091
61c3ac36bddec667fb6b1abd177c743ff22803eea1e0ab24ea42d680fa8c611b	27731
62026a42b2390a87bf21a984cabce8067c2bddf5031a519a11397f38a0ee828c	19906
6274227e75895cb523af768a2d0a98b598ed33cc9621b8ff01cc838502765c13	12418
62c22d05d7a00dfcb0b0f3ba125f6aa6262df23e31975fbc23a26473483a19aa	28014
62cb771f2b0116ed58dfe78811661172d8fdcff3f40f6ceb12499e5ffeac4ce9	23555
6300ef800bb884295b0b4b35682b75cecd7cc550d202db56d04a0643b8fb873f	17029
6301b5fa1cc7112fcf658c7570ec440910899fcada53427faa10395946bf26a5	16302
63046fa2ca9113d66b6085f1f48de8a860316ef8ce4e0e5247bd0b82bfe40806	28346
631cb8a984d071a33e4623c901ac4dea69a058f1892675484b74900ecf77873d	19080
634030b6b2d98580d3d44d28552151d7061f085dd660adbdcb4d749c61a61950	12415
634a86bf5634b89f1658d8a61ea2fec200869a97694f53a680bb36279e87b9a5	23723
63680787f8215f010daf35c674e00c71877a0e15115ab508bb9536b459aa8f4e	23248
636993f8768f40b9d4797633ddfca758610d986b2e5a06666dea28e5c61e26db	28095
640b677b45a0877821e3e1cc5aa01d88362981fecb7870fad0dfb5603f6aa562	27616
643cf0ce69375035a8dea48fb48e391742ba3992be3a9340d4554b87b0792224	33335
645978287991a6f40bcaf5840f5653b89b75b3bd1ea78cf9f39192e2400ac23e	16941
645cecc70d2a91f0b33fb50d22a0cb3bcd281101d93fc338d4614ee77c09e963	32032
649f2078c22f241658a14569022196063b4b11640ff29158846dc4ea6a9e4c62	21069
64b444ca9066be31f9a1eb0802126ac3f640d4c2fc61dcd94e75a74643580e47	26695
64fc213acc84d2aa68c98a7b13e04ad42d40036f2957dc1d7d7a3a32e2f2356f	12345
651b13553d767bdd492235c2ed55f3d4a1bd7c3411b2038bbe02f83fb910d2a4	16264
6521bd4986a03f8c0e9925e8b21bd2f46a8405514c179a77246e2a7ae7027972	20239
652a6f17ac1c1cf5278fc474996aa5ec93eac0a9831462dfb408aea328e34ad7	21664
655f1a2c611396e9a598450cdc072da74fbd11bc104be664c0b8cc08a4bf52e5	33985
655f6b858c433d67e182621fea4566c057a8b2ace849ba9cd7daf9658d20fb93	24289
656376600b3aa2f78a33fbe968cb54790c1e3058d68bc95d32aebac96d319fbd	17915
6576d320fcb5a1f666f9ded3f1346e07c6c3e0a17af8354d969d361694dd9bba	31576
6577f2c0c69a1e248e091d2b416bfdb5a8f8e87b9800fc0ab98d1e7e3d160974	32128
65858540a886c3d93aef20b27900aefe5a75ce400352199328353ce8885658ea	23729
659125b8fd7f02672748c35905283ffff04a882dba8e95818f2bce5f33696ccf	26687
65cb363435aa3349a74488cf760f7bd91dcbff199df5ccdfbd7515ee869ef681	23226
65da4c2311c7ffc1158febcca46b2372d4779ca99ac2d6f6a2c9df4d278f5918	4877
65fe8ecc7c1fbc2e6138f0f635a6d61610198cc6ae93e1673f12cbbf5ed5b92a	23165
66011048bc2c8e4c110dee61d91a5df1163b1c2b32c1e11a4153058e5f89d009	17913
662dd2b446766224914c296572aab2b09fcbda9a7d2ab1567d5db67dc76a429d	12437
662dd5e02dbc9be8f9aa29ccd1e061f8d381d6eb45813e261e5444a9caf309e8	19909
664cf34d904d34b37d301a6668f45e0ff3d8b861027106cd8efdac6b7fb271f4	23035
6655e5164699aa42197ec98601bbb9098cee0db8c6d9634ca661958f82ef37ec	33482
66618e8b3a87ee05df358ebaefff324cc4630e31812d96906bb841bf6ff62ea1	30663
66781e481a9d577ff00e2e32542adfab6ef4bb5bd74ff419c65a512711573119	22923
66aaff9298bc63c26295197781d97b56d9c6a086adad909f289bb4812913855a	23255
66b0e7b8046863297f075d208079688d67b5f4b1b7ae5d3cddf9fd7d1f93d496	27447
66b459751b8f718cc509553c187ff9516bca01afbeb27f0aacc452a8953ae0d3	27560
66cd948de35c2fd1b94eae02bcfd97b481bb322403d190cad708fa4208ae39ac	8874
66ef9a0e226a92cad3cdcec4852b070e489fb9fd3e610bb07e195692cb13e7d5	31636
673ff7034f2b34a4124b302e8f9b616eedbb20b6e49eb65ac7a33c029192cf73	15930
67ae3405bcd4df1fdbe812a588a449a53ce65bdfb1658746237edb0a9beefa53	8340
67c07a18849d5c0e4503a81403e9f76d4e3a78ed302242680dd13155a73a9748	12206
67ed5314b1e1ef81ca96ed57efa36bc7ba9b16c53a54e7594c485011aabca081	24223
67f5a5b2c327abf0cc60ba1c6415d86a6e7c2847bcc4cdee54bfeb935a55b63d	35079
680fe9203c779436b7be4820947ace14b8d0a925d74f16ccdf1b62f3361622e1	28338
6889bf79a52aec6d91a0d3435a2e9a32514fd3c62fbb7f1dfe24bb22e821704e	24521
68992010026c761fa23d1445f27f5f71e73e63eba0fe43aadeeb5053e3e40065	23061
68b4d027070a1e9db23162d31b7a8a6e99e9d109df905916a13a8b6962b6d0c2	17906
68c4d57352c4d3faafb05204436c0c54613aa3a73c9e32fccff906dbaa2ff447	34025
68edd691d1edbaae6c165e62805db21f8769555cb2e25eb616077f86ca124595	34028
68ee754bcda1d9f6841b62e2627086a09d48dba3b90b46fc059fd94e4376656f	34053
691cf1b0181cdf601722372a82d593e28b8367d4c9619f22a13e08c55e092ab6	30641
6923a7ad86fdbffedea48232b16799c22d67deada7893df85bbbd18b895065ce	21971
6950b62d182a2b67d90296c6cbe811d5b7eac9ce6ca1043db0fa98e6d9cc8d40	23216
6a0c3b03b7bd0ab57c19a592d9045a94e23be93de96ebbf766bbdda16b4dc685	20026
6a28ddf18e33e570a9fb7c163caebf7ae9353abd15ee25c5f918e1a4fce166f5	8977
6a3d123fb88ed7db43d2a983c0b07ab5d847d325b82dc525c54e5060a6e732b3	34983
6a5ac88b26422ffc309c98e745523c18ff96849cb06330e84e59e1afe6ecb811	17902
6a5b3b869748015c37d1bdb120eb7ef2a9e0bc5e6c4fde6be33222d91673fbe3	29624
6abf3cfbdf5dcad0909f53e50955903cf5d44fbb9f743c9fbe895e602c69e764	21569
6ac9b8a8cc59af34b846fee88f9f3e740f29b0e8508a9015ed88e8b808b8cc63	34030
6b0143d03864993fdf6922b8be1c69b93b24babb9989edd7533f9eeb680148e0	17029
6b235c68612d6d54d304f027d6e2f9a2373f98632ddb72ecf7e71910121c7211	24510
6b5b1e1a1d4dc1e7e1ecb85e51ec852f5d65a2f68c9a7f037a35994e222cce76	26717
6b615cfb6c3e6ff425d395ef09a247eeb014ac3ff1d4ae11e1657200b5a8d43f	18995
6b61c0f9739a0c6dccc0beac09eeeb48947ffe6962aae49669959a6419036106	20046
6bd2915c25be49b7a399c43e62cb3dee3d8bac0abfe4305dc4470b6c644d8d2a	15930
6bd2cc65b1f63a940a2c2bab0a00cff593a26320b10cd5917c42de570e6c5f7a	22841
6bd9a3e9501a3348badf96beafdad809e8564905329e8e696e893e802ddc42a7	34990
6be090825c9971035aee21d9ac0fc9c32f279b921e956026460e4cc1eb611dd6	5120
6bfe6eb9fc0f2bbb14d701c2e1240048cc76748bbee8c1422ad7fb9e3c9f2fd3	27560
6c03c72d522a688f5806dc9615767e6f4e8767df5e313c7cfb71be590bc80f46	25657
6c0cfa42abfbf5e4123551d19733af87c6481f406e62c839a2fe64134d3fd80e	17413
6c381079c4309de7ce2432f9ec7c61dfbcd01d0003f758dc3e4d99c4499c6b16	20050
6c582b62e0e5aa05647388bd045f2e3e5e7f51f479d00d9df592634c8088a22b	ambiguous
6c5b67363a06b8bde430e6f38a24d70b53673631f0a97512be150206926276e4	21270
6c66e921c621c010fac362f14b1311aeba1f7b51eaf5163439d5ec317409fc72	21937
6c6e43b94686239b972fd2bdfc6af9d562bfc2273cc1ab92d874ac75806955a2	18739
6c7e5715abbec80262629989353bb0cbffbfa9a4df2fbc4ee27763d01086e955	27507
6c97958c4ce8c3c1a60652c14a6d908a27bbba1b01695c1cd1e2f0f0e3bcf637	15859
6ca04b7551f97f780352d9958aebd9952deec038bfc2e6fcd848ee6043530119	15890
6ce3acc96503baf8ea2f4c6e85fef7ef9e8920a302d9328dfc51a11e06f9e7cd	21968
6ce51e2a2ac786529afa799e94a99b2de60fe031eb119e6efb163e07a56dd789	18701
6d239518c238e1c0b854945eccedcefd268f512287174f2f8746f7033677d0ed	21095
6d3640e3df06b59f0d28e2462de04abe62f1af09f6a644280990333f1569568d	13456
6d78af3ecf8e08ac10de51d82264b674f673598511fddcc045383226b8da79eb	27831
6d7de13e8979444fedeb66b4cfd6de90cabc5bbf1ad0032244ba24199bae645c	22856
6d825cbb0f917172c0b2d40ca09c042cea48314f1149f8c3bfe31fb03f31ea86	16146
6d88e9e54e061b0e7d89bf767966c8ecc281f7338c6bc824e707a8e99bcd38e4	16017
6db0043a99533fdd06bbaf5d5799b08a3a87d778da68cd8d580cd25b0a1af1f5	21140
6dc3f89bdabe1c2188e7ffae2eb4e7b5e6ebc089e14e1205df37f04bb7e03092	23310
6df488dd5c718372edbcc6036e6955dd8a71d7f75823db7810ce156dfbebe66c	27510
6e28106c5f382c338cee1347338d19b812d5bd100c7f33f299aa48833e57e26c	23218
6eb0c895559d2486db12587f8845b9a9b41527fae285c6c8f00056da86f2bd21	23290
6ec9e8c57b562788750c8adcb71e128bd4bba8c14ab28df325a401cb8fee9396	30244
6ee8cbc94e4d514aac9e4d16273ec0711b4682e321d4018baf95423f402a843b	21947
6f1a16766e1e32c1ae90d7d4d236dad34b3368b7b19226c265d6fce8e71ddea6	22944
6f2b2ea9be79979e06a2369aa2ec5c7a9ebb52585d15bc2c2c559f2263d84875	18508
6f8187c6ab8d7bb89e305029c33ba904a69b9db28ba1ba566f5dcceefffedd0e	26682
6f85ff634db9a1dfd74918917a2bd26aa18d5d9a06458a6c3c4c0f82e61f017a	12252
6faafdbff9bf3b5dc9da79569a432a198a6107f5b8286dde8ccd10c01fcbab2a	27472
6fac8f6245d3a0caa5c126f84bd6a345d33eebea33ed94b26d3cd1fb9f250e11	33846
6ffe047a6356f7ec82c9e86613b5cc0cfc75e1d7c5fb8428b5ab019990858b96	35135
7018493341b311f5ba8fa78682d3c523620de805738e4629803d23a97f1bd33d	12209
701f9fb570263e4d3ed5753b4571d82dc64c324a4ddb49d3bf4f95c50e7be8a6	7502
7031edbcf9c42caac9e677d5a89c78efce7b26adfdef9be6f0111cd1b8961033	16957
70b8293a4383824acf8d2ed40725710e9916b62e4a8bf1a11f6e369a3bd95914	17407
70ccf6ffec3cc7dbf2200ad4a76854925248922165548d05dd032261d0c72664	31325
714e7e0f13d841c3ef78aac35e52fa77e769a0ee1b446296a9cf33a007d08a56	23624
719fb274f9b47751da672b02857f512262a025241d384e285ac0a8d69380f6a0	26087
71d35988b3aa60d4d3dd93dfc5cfc6d13e6f9415cc90ce3073b91c6bcdd2c457	27653
71daeff64409acc034ecc56fe6ffcb715f6fd1ad925fdd2367057c18f1d52c2e	12337
723200ec5a24e793143bea45831f8b7a500e6c572a894b90b8c072fc8072385e	31636
723312861bae0ef9e6e741d53c61b7cedf8308073c0dc83d641be87378f512fc	24523
7236de29b396f663d0a7ef26566f122a72bc1514863f26542ee686f2e69c9f36	34030
7283c5305ed6354d5c5bfb38af15e309ffa49e3710ac91dd373915867ba463c0	33921
72d1de2d42ad03763a1cab962c7252d4ceb679531db5babb5418257d6b44d509	27654
72d6e773760056683b6206a4204a0b047c844752da27b6f6762c90f2b4a249d5	17926
731ce7ed808913b2fb4a3db764cad1d9be4433f3fe232818d7e66c7d3fd2a9c0	28702
739d00ba93b6d48dfaaabe547ee908d8089a155d8dd046e5361796ea6b03a22f	12345
73b6fa6469618618a905a421dd655eb3c4520b5dbb70cad89339e0ad959e2fae	23209
73d9ce18e43674d4a46ab5dd64b1d80e64225c17bb4dc9609dd53112ce34a0df	7236
73f9bef8e07ecd05ecb9c7f0c4d7ffffccd8f1e745c77d5fbbd38e90a5c038ab	31876
73fa6d2390340662e3c3e852e0c3fe1000b48e44789220251b4b14e41bc67204	28352
73fb8b27fcde1fb68f5cb4d440981acc8c7ce9e3a761de60dd26ec74961b527c	33896
740766f87d8198e3f814cf1d553ae1900decb9c92502ba5fefb9a1f19fdb02c5	21310
740833432151c5ae53013262999f1fc82a5dafa8601d4ce22207f53f74d0e204	29667
740edec46fc45e0d9ba7117d389ad43d1165f9c1964b6d8589d3311697eb7bf5	21987
7414a1f7b2360a30dd776b93d8d692292dff1b721827b980083a2aec5a731221	21125
7427cd5662e08dbb07fade174152ebc0569c099588e92bea7a145f197281148c	22967
742e2c79e006ecc9bc46169115d8340ad7bec54acac82ff330307891eb9eb327	23878
74416699076b0c37c68e04b5fe2cfa3d2990b10f4b1add3f132d52bc9fb14100	19928
74484dcdbfc0aded3f7b92f0b8cf209770a9d62db75181ee52f6965740d0b1b8	30445
7455bf5166ba4a2133ac64c3ffc18c8d705f5eec8077dd963c4ffa7bb84b4663	27505
7473fed38d2ccb683e6346caf6c17330896bdf2105743b933f0fa41afaa30aeb	26694
74c03c51d8d8be5fd996d912b2f696ae3da479616a85bf5ca90429b3cc9d58ff	19844
74e0b82972b04cec66ba0384b99df7d66478001c3670ec122e447a66533c12f2	21174
7501f64c48f0dbacb09a9268e88a87c2d17abac2dace7b1d363871ec1208bdd3	16092
75372bcd9ea0fe8c3199602d2f711a92ef593461e02956fb663a61bbad51bfe0	17220
7560da900f41d0fee03f383f788f0bc823cafe9d2cb5ccce9e334331996bb9e3	17445
7573b2009e387a410ef3a3f96ac9801c22f297c26cc6c87443e8b4ccf8d7677b	16073
7585fc358fef070361f84e184f74233c579b466497d30295498c57542ada15e4	26699
75986c785168fb5c3789ae2fb2309945d3b60dca9755daf6c31d64ab08bd8401	23252
75b6aa7fc06bc9ee454c78b2ca7f7965e5c31567cfd22aa827b18688b15aea63	21068
75c798e607f5962d6468d2b9aa61e98030ffb38e10b16e2a0252b6e2eafa6d27	31957
75cb535814d68d0e741a2f67bf060f951e8f254150b205a936f9b601c0f241b3	26759
75dcdb86ae8229b3145d580e64f2b212bd901b96622235da6d827401d66440df	29666
7607adf811ca37d0be2ee167a270ec1ea32b3d1c4d06c641583f1e0365c26b90	28264
762f6cfe8cdeb3b5392e65126b6693170838fba9a6b4250088daa897946216b1	27487
76977e6853712ab116947208239937d8c70bccb568cd8c2f3bc5db7ce7bef8e6	19925
76db085c04f6eee1f2ce609b8d15eed2384fe4e6e640837fdaabd6f3d2d49a8f	17305
76ff7823f9a3c6417a61858bda0e4ec0f87c30f62de8f19b87911d29c2972a82	19004
771ef4a555c09e0695822d184cad1a4116da68296f2874da2fe4ce1fa7d36e29	30404
772357656c6c7c0d9f0adf7c980932b79dd3d51bcc0405572138f45f973f345b	27639
77451ed21c414f3d2ac1c16f7e2175c6e629654d04eb4072d9b9844ccd7f13cd	32042
774f8f97e54c1fd6856a36534db07d3cffde822ec3e1e5ffc0cad8681a8b7046	12268
77695304fa9b9c1ebc34c6dae7acddb6059fae42ae2c327667ec34f0204dc87e	34026
77db63da28c458568322c0a3dd0426f967521f9bf5b574a87404cfa825ac3575	15923
77dc2a655f8ea639869e6d7bf1b33900484efc9e186db21167302588f630a05a	18739
77fe3f42473c4bab86fede113d48435855c6aa19670568869b2b29e0afed35d0	26741
780d77576065387d788d2c172c07b1cf2c61ffbf4a44c2a16e305ef03fc4ab54	32864
7814ae56c4d7a4607e32fbd57ddc2a6a153ac6db85acfbe8d6197f717cfe9c73	21908
782e3db4d143200cec2cdeced7b65c1bc1b9c4f8905884e68062a18bc59acfb7	18910
78353300ef729ce74ea474ada96cedda455d0c2dc076d90f4575a3edee0d8c74	27461
78bb2c6a7e224d7fb7be1f083283697db64e70499db168bd00e2568f30ffb95f	21299
78bec708c6343018e47ddf3a1533fa9482fee867fbe563cfc3bf647b74059a10	17003
78cefd7dd0bec2f94cc91d6715fd78f78425e8f795ae531df006330c0c721831	23739
78de2d900278c49b0de89193f440c815ed4ac15ab09d1acb763f807b1e4ccafe	23427
78ee27d6aad4081a2334e46c03b2e844c9c96cdd19c107eab0952c8b410f4aa6	27701
791fdc5b7fa306f778574f6ae3995e3438cbb05d7ac6b92d4dd5a37234f1808c	26089
7927e199fcc38d1ed6a036dff163d41d9c5f373b19d978ca8949adf6702efd88	7248
792fbacfe787d67595dd4eb38ac308e14b3bbc810393db56f477a92e5ac8764b	18668
7938012b1155dffa613453f500061a6c210cce444a56952ddcad00036a657c34	27701
794bf1475f3085ca672b88962c953b3aee08105c42502b9be1d099c29055220b	23001
79849c1ff9cd49ceefeaf07db4b84cbd99672f26ee5d905bbdbe38f1e16cefac	31947
79eb4facafb39b70c5b90a5d2362d0af7e530e00048564343c33609cecb1c834	21913
7a0ffa7c99d9f99442d16ce3be9ae256d53e034917ca9abe5682bfd66cfe2658	12222
7a1892bbb480259590916b38829e22e4bcfd9532c364bd70f54edf9164cb601b	29666
7a4b1f1aabc94d164ac522bd7ea862a978ccd21ff37ecd67ed39d98c5fb10ac4	28266
7a539ffe4d7a45bc26ddc04e127cf5a84e67e30dc33f3c5f82601acdd7aea9ed	34028
7a5ea358f5c045c65977b5c6030243a43507cbff503fd35f33aabf484ec668f3	25650
7a62d915637d959ebef4acd19770b074d6c3d92b78cfcea7e6df4a1a997e0a85	16090
7a8051558574acc483e1c6f627e82b5ccaa5e679216892d1ee494dd715e64d80	21796
7a857436847d189553c3da10027fdc9c379461d04b4c08de60560e028f1d65fa	22945
7a8e783c3856f53d3d72316e664ffe8d050116bb67c23ea3a3340552fc466a98	29745
7af4bf64dcb8af865ba91c14b85507dbdd7c795177d51340423c9ba0d346519e	30662
7afefef4bc4b84616a8ec3ae641e2c13cd073cf8a2be789f76ef03b1e7826837	23302
7badead1a9e3620f0c9af2f30c596a1b2cd3f773f5bbc2d1fa953cd708cfe80d	23144
7bb5b582e8e1e21828997d1a58b40321019974f3b818ddf63f946af46179c0c7	32866
7c0e626cdb285df36a85649cbbf4df2e55d72eaa86475639c68cd2826d9e2c1f	31907
7c623f2dc91bfebffed10baff70554c2138de23d9cf2b03d7dec3479a7faf700	16107
7c65490cae14eb1be2485101c188ad257c9d5e474330392405e60e926228bddc	19865
7c69e79cd175b95d8ef425146ad923507d89fc91b073536027dcc423bd72e5d4	27487
7c71819c07945b4e55a686ba628f6687e269e94c36c6b832471a325c683074fe	35061
7c7d7bc83b6b9e6ca8f16c3eb35fd9373e63e620d792d6a1a6302a60681f0e07	21949
7c8e91d4d654ec6526310e6d39c60cc69b5e2655e24b6a77b5723957faf32b75	27548
7cb79bf782b9cfe0407b2b92bde5ec1dbcfe71d63fb18ea78b778fd12afc4dae	17199
7cc51dc059949fc6776c4b36aa8d3889ac7d42a643340285f80552cc467af518	22994
7cc73d099c6faf8e2e3fd60e1c4cd883195e549ce2e5125ea4bc50763c64b6e8	19993
7cc794406711609cd4a61db9d1643264c8f00195db089e764b08ba6056bb2c6e	16201
7cd2b3c6cd5ce8d09e70f28eb7f5395531d6e1a5376a1d0229db26a4a581fd9c	28176
7cd5cf15acdc630c6fbf11d0ec660d3c1afa3c7baafdb0aa857349cfb85e3489	26633
7cdb44464c2fd632b6d65f61819084f0f83448414115e3384b5fabebf36e3b77	28634
7ce837f270e5cea8072da1e1ae597633c6cc57b58058cb3a0a93e724990f2aba	23283
7d220562f738d81b58b879ed134dcdf2b97e80bf5a3d6875a0822acb7508b618	33335
7d4f77fd4b4a78d9206cf7f49b60d4e26ce5ec280ffcb228928f82453f6ccaca	24378
7dbad59955c8c766e1f5029577411cf5feece5fe89c7eed56ae8adf013f43109	21615
7dc12334185a2d8e542f3f0bdd42b410478799d94ceb3f4c4bd284ab351a396d	28346
7df5cce9616b5a91b367d278e7e93c30024ce44d47b38336ca620325be20372e	7531
7e04f2ffb9334e3d19a15c949a73818d4b271b0e713dbfad612b29491b46bc1b	18773
7e169d3663cffa501f81c85abcf59002cf7b86bbdc311685a10ce36b6d4d0182	34100
7e49dd5cf7d004522b03eff75a443521f2f0b184a976df4f91e791ef52210ff4	25653
7f5d74a693681eb46f76a13ec13c12ae52285d26dc8509bd4647a54cd76761d8	17242
7f8425e5a8dfe18e269a89b48f8d9535117f209a8f11cc78c8015d88bd60476c	34913
7f9bc396ba7a4d651679fcbc604214fcf6d019efe4bd010bc8f7dad507ce0f33	26470
7fbe389be2a164702df130e034b7f9cf59f2315c9a6a686cb560a88a26a2a87b	28205
7fe6ea44aba87594b7f1ecac12a4c314eefbe4576f02d23c5a77615874cd16ab	31893
801eb4d932427cf437a96dbef8808d84fee9dd3d0195dfeb72507edbbc53e146	26777
802a30249454acce8308646f0f6155b10cce0c2ec95dd3346003a47472a43098	15893
803c40f46144135ecd7f21d4663344d0021f6062bcc6fd133a1938a4b2c50adf	26691
80630d5f84a4995cce8f7a769b81fc861b656b39e56cc3b906c9f22c31a03e2a	26662
806c20d1d5656602d83acba61b41b5aa42b5301242464d94dc6fefc347a24182	13502
807278db5a3b6574ce43ffe3e330eb75d569b9ef2c960b03c244de5fed7b3afe	34763
807a0b8c56337fdfa053f0178b0dff8e3adb3accb7276a55961f7bfa570bf5ce	19863
808f793403efe99e6383b3bef5af66603cd993b63c34f13dd723910a59d9471c	21960
80f0c3603f8ce69b528df132e306a4ca5fc23ed838ac717353b3ebc1c28386a0	29647
80f5c6f165e77254e73dec40422cb9afc44fabd56b22714f65c62e2fc0607baa	25654
80fc402133201fbe0e4e9962a9570e741856aa8b0c033f1a20a9bcb06c68e809	18718
81258b7c45d5e6c99bf241323195afa9afcdba46ca83d2ee867766c335e93875	19142
8178a2688efa8c088781fe42410dda714cf15d2f364a5fb7d6770171f6bcb2cb	20110
819776bb076cece3e5538ff44af876341d3064b19d276d989dbc642236217e1f	12559
81b6aa3fc498975905eb86df168db12ce7250c6c9af0623cb5a6525ce5d19316	17454
81dd00180c96df86a44072c649f296c1490f9a00bac4c1a3d4850aac319c18e6	25655
81e26a3c84e063d1ef1bff6f0151613941531712456ab2b21fe46c15e9b008f8	7768
81f8141aeec5465b1a2a03a6179fbd864f4b77fd286d50a7e96a7044c006693b	29545
822b2ae4542bc74b8fccf9ec3e08408d33d35b919101760dc27e1ea7822f1818	18735
82595181a439286add7649140fb5df58f59b5f0d5d3121b3e936f819bce6d016	21554
829d84939d9c191792d582e8c46d9e52303f126de912cc8991a326e924bd4aa3	30318
82a9c46ffa4789945d9f2359d75891558ef6faa8dee09e4b25e4e0597704f5bd	16923
832b43cd7132939f7c21cefac1ece0ce06ac24fd67f761ec2d84a97e4642a3eb	7507
8334427055a726abaef86f8f5140a374d75327279458f06b9329c2ddc230f5a7	26777
835d4c72c9c65bef2d25af441fe740d4f8d62001ca3794cba676b6502a3d79b1	26698
8372af46d7fe4e2d70e4624e27f62ace87cc4ffb6a7205cee464c342f21020f2	21069
839e2329ebf54e06aadc552b07ae3d8573747db7a3b1449db493d1a68c5dc9d0	24378
83b7fc3c1f672d79be5fe1d9397da4f33c0816d8bba553223fa2658512513ec2	26606
8421155469efa2e65ae6b27e74b3ee7abf4b6d4304820d6bb7a1908cf758fb2f	28605
842a3eeb070aab8372649f41b053e7aa41d0c9a998824edaf65bd4614f7223d4	23735
843fb8ac506bd477770de9de9dee131551b155b8094b6b1071d126d89a8eac4d	28131
844cec1e5b704dcd255faf028148c2eaa58d6e189d7dd03699ad013f7187fb4d	32506
844f05c1e9eca548c23c571962d79ce37eae62dc1d85ab5025ec248931e245fa	22913
8459d05437b120ee548c91c6513656bff60a3309cc5004230c8a715f76015032	26692
8479ac0074832979b5fe465a5c651de219433310492df96826d62223d17211bb	27770
84a90e841877cfb3ff58ea1dd0a6538389386b87e557dc85f36a5fc97a091100	26672
84b1cd3fc67a1912fbe269b467b81215e91932ed3e149769fb5e95d20d6c222b	28231
84be2961c869e377303e59e7b85a29466cd1b0a3f05be25d2a6f373634a12fc8	35088
84c137f0777bb79146cbca0d0207ed01b88b632ec4f26024a35c0db6591d0d77	21594
84fd2a83a9cd587dc1e0f79c7d95d0897b1e5f3667b6c1a95b98acc73cd49df2	21735
850fcbafabed41f4b68c5d14e6fa45a0f8ce0511ce6f7752510d2ca11a3f5c72	33828
8526ba506e2a92619af3e353bc5197378ccfbffdc24d286810b57a402ebe0950	20024
858f93bff46c38c84be0d2a6dc917ae86842cdf760fa5b47034e96705cee515e	31951
